Month,Cancelled,Airline,Destination,DayOfWeek,ScheduledDepartureHour,ScheduledTime
January,1,UA,JFK,Monday,21,326
January,1,DL,JFK,Monday,21,314
January,1,B6,JFK,Monday,21,321
January,0,WN,LAS,Monday,21,85
January,0,AS,PSP,Monday,21,79
January,0,WN,PHX,Monday,21,110
January,1,US,PHL,Monday,22,306
January,0,DL,CVG,Monday,22,263
January,0,OO,RDD,Monday,22,65
January,1,AA,JFK,Monday,22,324
January,0,OO,EUG,Monday,22,91
January,0,US,CLT,Monday,22,282
January,0,OO,FAT,Monday,22,57
January,0,OO,ACV,Monday,22,83
January,0,OO,PSP,Monday,22,87
January,1,UA,JFK,Monday,22,326
January,1,UA,PHL,Monday,22,319
January,1,UA,BOS,Monday,22,327
January,0,UA,IAD,Monday,22,302
January,1,UA,LAX,Monday,22,82
January,0,OO,SBA,Monday,22,82
January,0,OO,MRY,Monday,22,47
January,0,OO,RNO,Monday,22,60
January,0,OO,MFR,Monday,22,77
January,0,OO,ONT,Monday,22,80
January,0,UA,LAS,Monday,22,89
January,0,UA,SEA,Monday,22,130
January,1,B6,BOS,Monday,22,328
January,1,UA,EWR,Monday,22,323
January,0,UA,PDX,Monday,22,112
January,0,UA,ORD,Monday,22,245
January,0,DL,ATL,Monday,22,267
January,0,B6,FLL,Monday,22,317
January,0,OO,SMF,Monday,23,44
January,1,VX,BOS,Monday,23,335
January,0,UA,ORD,Monday,23,244
January,0,UA,IAD,Monday,23,313
January,0,DL,DTW,Monday,23,268
January,1,VX,JFK,Monday,23,330
January,0,AA,ORD,Monday,23,238
January,1,UA,EWR,Monday,23,321
January,0,AA,MIA,Monday,23,310
January,0,AA,DFW,Tuesday,00,189
January,0,UA,IAH,Tuesday,00,212
January,0,UA,DEN,Tuesday,05,148
January,0,US,PHX,Tuesday,06,115
January,0,WN,DEN,Tuesday,06,150
January,0,WN,SAN,Tuesday,06,90
January,0,AA,DFW,Tuesday,06,204
January,1,B6,LGB,Tuesday,06,81
January,0,F9,IAH,Tuesday,06,225
January,0,UA,ORD,Tuesday,06,254
January,0,UA,LAX,Tuesday,06,95
January,1,UA,EWR,Tuesday,06,329
January,1,UA,IAH,Tuesday,06,223
January,0,WN,LAX,Tuesday,06,80
January,0,WN,MDW,Tuesday,06,250
January,0,DL,MSP,Tuesday,06,226
January,0,DL,ATL,Tuesday,06,274
January,1,DL,JFK,Tuesday,06,324
January,0,WN,PHX,Tuesday,06,110
January,0,VX,LAX,Tuesday,06,75
January,0,WN,LAS,Tuesday,06,90
January,0,OO,BOI,Tuesday,06,105
January,0,WN,SNA,Tuesday,07,85
January,1,AA,JFK,Tuesday,07,330
January,0,AA,MIA,Tuesday,07,319
January,1,B6,JFK,Tuesday,07,322
January,0,AS,SEA,Tuesday,07,120
January,0,DL,DTW,Tuesday,07,275
January,0,UA,SEA,Tuesday,07,131
January,1,UA,JFK,Tuesday,07,339
January,1,VX,JFK,Tuesday,07,330
January,0,AA,LAX,Tuesday,07,89
January,1,UA,EWR,Tuesday,07,329
January,0,AA,DFW,Tuesday,07,205
January,0,OO,SBP,Tuesday,07,67
January,0,US,CLT,Tuesday,07,290
January,0,VX,DAL,Tuesday,07,195
January,0,WN,SAN,Tuesday,07,85
January,1,UA,LAX,Tuesday,07,94
January,0,UA,IAD,Tuesday,07,300
January,0,DL,ATL,Tuesday,07,274
January,1,WN,LAX,Tuesday,07,85
January,0,OO,SMF,Tuesday,07,47
January,0,OO,PDX,Tuesday,07,107
January,0,VX,SEA,Tuesday,08,125
January,0,VX,SAN,Tuesday,08,85
January,1,UA,BOS,Tuesday,08,336
January,1,B6,BOS,Tuesday,08,329
January,0,UA,ORD,Tuesday,08,252
January,1,UA,EWR,Tuesday,08,330
January,0,VX,LAX,Tuesday,08,80
January,0,AA,DFW,Tuesday,08,204
January,0,UA,DEN,Tuesday,08,154
January,0,VX,DCA,Tuesday,08,295
January,0,OO,RNO,Tuesday,08,58
January,0,OO,SNA,Tuesday,08,90
January,0,OO,ONT,Tuesday,08,80
January,1,VX,EWR,Tuesday,08,315
January,0,OO,BUR,Tuesday,08,74
January,0,VX,FLL,Tuesday,08,315
January,0,AA,ORD,Tuesday,08,254
January,1,US,PHL,Tuesday,08,317
January,0,DL,MSP,Tuesday,08,226
January,0,OO,EUG,Tuesday,08,93
January,1,DL,JFK,Tuesday,08,325
January,0,OO,SBP,Tuesday,08,67
January,0,OO,SBA,Tuesday,08,85
January,0,UA,LAX,Tuesday,08,89
January,0,UA,IAD,Tuesday,08,299
January,0,OO,PSP,Tuesday,08,91
January,0,OO,SMF,Tuesday,08,47
January,0,WN,ATL,Tuesday,08,270
January,0,UA,IAH,Tuesday,08,230
January,0,OO,ACV,Tuesday,08,85
January,0,UA,PDX,Tuesday,08,109
January,1,AA,JFK,Tuesday,08,331
January,0,HA,HNL,Tuesday,08,330
January,0,OO,DFW,Tuesday,08,211
January,0,UA,OGG,Tuesday,08,335
January,0,OO,SLC,Tuesday,08,113
January,0,UA,AUS,Tuesday,08,205
January,1,UA,JFK,Tuesday,08,337
January,0,US,CLT,Tuesday,08,291
January,0,UA,SEA,Tuesday,08,126
January,0,WN,LAX,Tuesday,09,90
January,0,AS,PDX,Tuesday,09,99
January,0,DL,ATL,Tuesday,09,273
January,0,F9,DEN,Tuesday,09,144
January,0,UA,LIH,Tuesday,09,348
January,0,AA,LAX,Tuesday,09,87
January,0,UA,HNL,Tuesday,09,342
January,0,UA,LAS,Tuesday,09,97
January,0,UA,PHX,Tuesday,09,119
January,0,UA,MCO,Tuesday,09,303
January,0,UA,KOA,Tuesday,09,336
January,0,US,PHX,Tuesday,09,114
January,0,VX,ORD,Tuesday,09,250
January,0,VX,LAS,Tuesday,09,90
January,0,AS,SEA,Tuesday,09,124
January,1,VX,JFK,Tuesday,09,335
January,0,B6,LAS,Tuesday,09,96
January,0,AA,DFW,Tuesday,09,204
January,0,OO,SNA,Tuesday,09,90
January,1,VX,BOS,Tuesday,09,335
January,0,VX,IAD,Tuesday,09,295
January,0,OO,ASE,Tuesday,09,137
January,0,UA,LAX,Tuesday,09,94
January,1,UA,DEN,Tuesday,09,156
January,0,WN,SAN,Tuesday,09,85
January,0,HA,OGG,Tuesday,09,325
January,0,WN,LAS,Tuesday,10,95
January,0,UA,ORD,Tuesday,10,256
January,1,UA,EWR,Tuesday,10,325
January,0,WN,LAX,Tuesday,10,80
January,0,AS,SEA,Tuesday,10,123
January,0,OO,MRY,Tuesday,10,45
January,0,F9,PHX,Tuesday,10,115
January,0,OO,SLC,Tuesday,10,109
January,1,B6,BOS,Tuesday,10,332
January,0,VX,AUS,Tuesday,10,200
January,0,OO,FAT,Tuesday,10,63
January,0,UA,LAX,Tuesday,10,95
January,0,OO,ONT,Tuesday,10,80
January,0,OO,SBA,Tuesday,10,83
January,0,OO,SMF,Tuesday,10,47
January,0,OO,OKC,Tuesday,10,191
January,0,OO,MCI,Tuesday,10,211
January,0,OO,MSP,Tuesday,10,226
January,0,UA,LAS,Tuesday,10,95
January,0,OO,SNA,Tuesday,10,90
January,0,OO,SAT,Tuesday,10,205
January,0,OO,RNO,Tuesday,10,58
January,0,OO,TUS,Tuesday,10,125
January,0,UA,ORD,Tuesday,10,250
January,0,UA,ATL,Tuesday,10,277
January,0,WN,SNA,Tuesday,10,90
January,1,UA,JFK,Tuesday,10,337
January,0,OO,ABQ,Tuesday,10,139
January,0,AA,DFW,Tuesday,10,202
January,0,UA,IAH,Tuesday,10,230
January,0,UA,IAD,Tuesday,10,308
January,0,OO,PSP,Tuesday,10,93
January,0,UA,PDX,Tuesday,10,112
January,0,UA,SAN,Tuesday,10,94
January,0,UA,DEN,Tuesday,10,153
January,1,US,PHL,Tuesday,11,317
January,1,UA,EWR,Tuesday,11,329
January,0,OO,BFL,Tuesday,11,77
January,0,VX,LAX,Tuesday,11,80
January,0,WN,MKE,Tuesday,11,245
January,0,US,CLT,Tuesday,11,291
January,1,UA,PHL,Tuesday,11,317
January,0,OO,BOI,Tuesday,11,96
January,0,WN,DEN,Tuesday,11,155
January,0,WN,SAN,Tuesday,11,90
January,0,UA,ORD,Tuesday,11,258
January,0,UA,HNL,Tuesday,11,335
January,0,UA,SEA,Tuesday,11,130
January,1,UA,BOS,Tuesday,11,334
January,0,OO,SLC,Tuesday,11,113
January,0,DL,DTW,Tuesday,11,277
January,0,VX,DAL,Tuesday,11,195
January,0,VX,SAN,Tuesday,11,95
January,1,DL,JFK,Tuesday,11,329
January,1,WN,LAX,Tuesday,11,90
January,0,OO,ACV,Tuesday,11,85
January,0,OO,MFR,Tuesday,11,81
January,0,WN,PHX,Tuesday,11,115
January,0,OO,DFW,Tuesday,11,211
January,1,US,PHX,Tuesday,11,119
January,0,AA,DFW,Tuesday,11,201
January,0,B6,JFK,Tuesday,12,330
January,0,OO,CEC,Tuesday,12,97
January,0,UA,ORD,Tuesday,12,260
January,0,WN,ATL,Tuesday,12,270
January,1,UA,EWR,Tuesday,12,324
January,0,DL,ATL,Tuesday,12,278
January,0,UA,CLE,Tuesday,12,281
January,0,AA,MIA,Tuesday,12,322
January,0,OO,RDM,Tuesday,12,93
January,0,UA,IAH,Tuesday,12,226
January,0,UA,LAX,Tuesday,12,93
January,0,WN,LAS,Tuesday,12,90
January,0,UA,LAS,Tuesday,12,99
January,0,VX,LAS,Tuesday,12,90
January,0,AA,ORD,Tuesday,12,251
January,0,OO,BUR,Tuesday,12,72
January,0,DL,MSP,Tuesday,12,228
January,0,OO,FAT,Tuesday,12,62
January,0,OO,RDD,Tuesday,12,68
January,0,UA,DEN,Tuesday,12,152
January,0,UA,IAH,Tuesday,12,217
January,0,OO,SBP,Tuesday,12,67
January,0,B6,LAS,Tuesday,12,95
January,1,AA,JFK,Tuesday,12,328
January,0,UA,PHX,Tuesday,12,118
January,0,UA,SAN,Tuesday,12,93
January,0,AA,LAX,Tuesday,12,87
January,0,AS,PDX,Tuesday,12,98
January,0,OO,SLC,Tuesday,12,109
January,0,VX,SEA,Tuesday,13,120
January,0,UA,ORD,Tuesday,13,250
January,0,UA,MCO,Tuesday,13,305
January,0,WN,LAX,Tuesday,13,85
January,0,AS,SEA,Tuesday,13,124
January,0,UA,IAD,Tuesday,13,299
January,0,OO,ONT,Tuesday,13,80
January,0,UA,DFW,Tuesday,13,215
January,0,UA,FLL,Tuesday,13,323
January,0,B6,LGB,Tuesday,13,82
January,0,OO,EUG,Tuesday,13,97
January,0,WN,STL,Tuesday,13,230
January,1,UA,EWR,Tuesday,13,325
January,0,UA,LAX,Tuesday,13,95
January,0,AA,DFW,Tuesday,13,205
January,0,DL,SLC,Tuesday,13,106
January,0,VX,LAX,Tuesday,13,80
January,1,OO,MRY,Tuesday,13,46
January,1,UA,BOS,Tuesday,13,332
January,0,WN,SNA,Tuesday,13,85
January,0,UA,SNA,Tuesday,13,90
January,0,OO,SBA,Tuesday,13,71
January,0,OO,PSP,Tuesday,13,88
January,0,US,PHL,Tuesday,13,311
January,0,VX,LAS,Tuesday,13,90
January,0,OO,PDX,Tuesday,13,107
January,0,WN,DEN,Tuesday,13,150
January,0,UA,DCA,Tuesday,13,306
January,1,VX,JFK,Tuesday,13,330
January,0,WN,LAS,Tuesday,13,90
January,0,WN,MDW,Tuesday,13,250
January,1,VX,EWR,Tuesday,14,300
January,0,UA,ORD,Tuesday,14,257
January,0,OO,BOI,Tuesday,14,99
January,0,UA,SEA,Tuesday,14,132
January,0,VX,IAD,Tuesday,14,295
January,0,WN,SAN,Tuesday,14,85
January,0,UA,JFK,Tuesday,14,334
January,0,UA,DEN,Tuesday,14,150
January,0,UA,IND,Tuesday,14,253
January,0,UA,IAH,Tuesday,14,225
January,0,WN,DAL,Tuesday,14,200
January,0,DL,JFK,Tuesday,14,319
January,0,UA,LAX,Tuesday,14,89
January,0,B6,JFK,Tuesday,14,324
January,0,OO,RNO,Tuesday,14,60
January,0,UA,MSY,Tuesday,14,247
January,0,AA,DFW,Tuesday,14,202
January,0,AA,LAX,Tuesday,14,82
January,0,UA,LAS,Tuesday,14,99
January,0,VX,LAS,Tuesday,14,90
January,0,AS,PSP,Tuesday,14,82
January,0,OO,EUG,Tuesday,14,93
January,0,OO,SMF,Tuesday,14,47
January,0,OO,SNA,Tuesday,14,91
January,0,DL,MSP,Tuesday,15,221
January,0,UA,RDU,Tuesday,15,296
January,0,OO,AUS,Tuesday,15,208
January,0,VX,SAN,Tuesday,15,85
January,1,AA,JFK,Tuesday,15,322
January,1,UA,EWR,Tuesday,15,323
January,0,OO,BUR,Tuesday,15,74
January,0,B6,FLL,Tuesday,15,311
January,0,F9,DEN,Tuesday,15,145
January,0,VX,LAX,Tuesday,15,80
January,0,WN,SAN,Tuesday,15,85
January,0,OO,MMH,Tuesday,15,65
January,0,OO,ACV,Tuesday,15,85
January,0,OO,SLC,Tuesday,15,113
January,1,WN,LAX,Tuesday,15,75
January,0,UA,LAX,Tuesday,15,89
January,0,WN,SNA,Tuesday,15,80
January,0,AS,SEA,Tuesday,15,123
January,0,OO,SMF,Tuesday,15,47
January,0,US,PHX,Tuesday,15,115
January,0,UA,DEN,Tuesday,16,149
January,0,OO,SBA,Tuesday,16,71
January,0,WN,PHX,Tuesday,16,110
January,0,OO,TUS,Tuesday,16,123
January,0,VX,AUS,Tuesday,16,200
January,0,VX,LAX,Tuesday,16,80
January,0,OO,MRY,Tuesday,16,47
January,0,OO,SBP,Tuesday,16,67
January,0,OO,STL,Tuesday,16,228
January,0,OO,FAT,Tuesday,16,62
January,0,OO,MFR,Tuesday,16,79
January,0,UA,HNL,Tuesday,16,338
January,0,OO,RNO,Tuesday,16,58
January,0,AA,DFW,Tuesday,16,198
January,0,UA,OGG,Tuesday,16,332
January,1,UA,BOS,Tuesday,16,339
January,1,UA,IAH,Tuesday,16,218
January,0,OO,ONT,Tuesday,16,80
January,0,UA,IAD,Tuesday,16,308
January,0,OO,SAN,Tuesday,16,92
January,0,UA,LAX,Tuesday,16,88
January,0,OO,PSP,Tuesday,16,86
January,0,VX,SEA,Tuesday,16,120
January,0,WN,LAX,Tuesday,16,80
January,0,UA,JFK,Tuesday,16,328
January,0,UA,ORD,Tuesday,16,253
January,0,UA,LAS,Tuesday,16,100
January,0,AS,PDX,Tuesday,17,100
January,0,UA,AUS,Tuesday,17,208
January,0,VX,DAL,Tuesday,17,200
January,0,UA,KOA,Tuesday,17,336
January,0,AA,DFW,Tuesday,17,195
January,0,OO,PDX,Tuesday,17,107
January,0,OO,BOI,Tuesday,17,98
January,0,VX,LAX,Tuesday,17,75
January,0,VX,SAN,Tuesday,17,85
January,0,OO,CEC,Tuesday,17,97
January,0,UA,SEA,Tuesday,17,130
January,0,AA,ORD,Tuesday,17,243
January,0,OO,SBA,Tuesday,17,69
January,0,UA,LAX,Tuesday,17,86
January,0,OO,BUR,Tuesday,17,74
January,0,WN,LAS,Tuesday,18,85
January,0,WN,SAN,Tuesday,18,85
January,0,OO,ONT,Tuesday,18,80
January,0,WN,LAX,Tuesday,18,95
January,0,UA,PDX,Tuesday,18,110
January,0,UA,PHX,Tuesday,18,118
January,0,AA,LAX,Tuesday,18,86
January,0,OO,RDD,Tuesday,18,68
January,0,OO,DFW,Tuesday,18,193
January,0,VX,LAX,Tuesday,18,80
January,0,UA,LAX,Tuesday,18,90
January,0,OO,SNA,Tuesday,19,89
January,0,OO,SBP,Tuesday,19,67
January,0,WN,SNA,Tuesday,19,80
January,0,OO,SLC,Tuesday,19,101
January,1,UA,LAS,Tuesday,19,92
January,0,F9,DEN,Tuesday,19,142
January,0,B6,LGB,Tuesday,19,78
January,0,OO,TUS,Tuesday,19,125
January,0,OO,BFL,Tuesday,19,77
January,0,OO,ACV,Tuesday,19,82
January,0,OO,SMF,Tuesday,19,47
January,0,WN,SAN,Tuesday,19,85
January,0,AS,SEA,Tuesday,19,120
January,0,UA,SEA,Tuesday,19,134
January,0,OO,EUG,Tuesday,19,93
January,0,OO,BOI,Tuesday,19,91
January,0,OO,SBA,Tuesday,19,68
January,0,UA,LAX,Tuesday,19,90
January,0,VX,LAS,Tuesday,19,90
January,0,OO,PSC,Tuesday,19,111
January,0,OO,BUR,Tuesday,20,74
January,0,UA,SNA,Tuesday,20,85
January,0,UA,SAN,Tuesday,20,90
January,0,OO,MFR,Tuesday,20,79
January,0,OO,RDM,Tuesday,20,93
January,0,WN,SNA,Tuesday,20,85
January,0,AS,PDX,Tuesday,20,96
January,0,OO,LAS,Tuesday,20,89
January,0,UA,PHX,Tuesday,20,117
January,0,WN,LAX,Tuesday,20,80
January,0,OO,SLC,Tuesday,20,103
January,0,VX,SEA,Tuesday,20,120
January,0,VX,PDX,Tuesday,20,100
January,0,UA,PDX,Tuesday,20,105
January,0,AS,SEA,Tuesday,20,117
January,0,VX,LAX,Tuesday,20,80
January,0,VX,SAN,Tuesday,20,85
January,0,AA,LAX,Tuesday,20,87
January,0,AS,SLC,Tuesday,20,110
January,0,OO,PSP,Tuesday,20,86
January,0,UA,JFK,Tuesday,21,326
January,0,DL,JFK,Tuesday,21,314
January,0,B6,JFK,Tuesday,21,321
January,0,WN,LAS,Tuesday,21,85
January,0,AS,PSP,Tuesday,21,79
January,0,WN,PHX,Tuesday,21,110
January,0,US,PHL,Tuesday,22,306
January,0,DL,CVG,Tuesday,22,263
January,0,OO,RDD,Tuesday,22,65
January,1,AA,JFK,Tuesday,22,324
January,0,OO,EUG,Tuesday,22,91
January,0,US,CLT,Tuesday,22,282
January,0,UA,PHL,Tuesday,22,319
January,1,UA,BOS,Tuesday,22,327
January,0,OO,FAT,Tuesday,22,57
January,0,OO,ACV,Tuesday,22,83
January,0,OO,PSP,Tuesday,22,87
January,0,UA,JFK,Tuesday,22,326
January,0,UA,IAD,Tuesday,22,302
January,0,UA,LAX,Tuesday,22,82
January,0,OO,MRY,Tuesday,22,47
January,0,OO,RNO,Tuesday,22,60
January,0,OO,MFR,Tuesday,22,77
January,0,OO,ONT,Tuesday,22,80
January,0,UA,SEA,Tuesday,22,130
January,0,UA,LAS,Tuesday,22,90
January,1,B6,BOS,Tuesday,22,328
January,0,UA,EWR,Tuesday,22,323
January,0,UA,ORD,Tuesday,22,241
January,0,UA,PDX,Tuesday,22,112
January,0,DL,ATL,Tuesday,22,268
January,0,OO,SMF,Tuesday,23,44
January,1,VX,BOS,Tuesday,23,335
January,0,UA,ORD,Tuesday,23,248
January,0,VX,JFK,Tuesday,23,330
January,0,AA,ORD,Tuesday,23,238
January,0,UA,EWR,Tuesday,23,323
January,0,AA,MIA,Tuesday,23,310
January,0,AA,DFW,Wednesday,00,189
January,0,UA,IAH,Wednesday,00,212
January,0,UA,DEN,Wednesday,05,148
January,0,US,PHX,Wednesday,06,115
January,0,WN,DEN,Wednesday,06,150
January,0,WN,SAN,Wednesday,06,90
January,0,AA,DFW,Wednesday,06,204
January,1,B6,LGB,Wednesday,06,81
January,0,F9,IAH,Wednesday,06,225
January,1,UA,ORD,Wednesday,06,254
January,0,UA,EWR,Wednesday,06,329
January,0,UA,LAX,Wednesday,06,95
January,0,UA,IAH,Wednesday,06,223
January,0,WN,LAX,Wednesday,06,80
January,0,WN,MDW,Wednesday,06,250
January,0,DL,MSP,Wednesday,06,226
January,0,DL,ATL,Wednesday,06,274
January,0,VX,LAX,Wednesday,06,75
January,0,DL,JFK,Wednesday,06,324
January,0,WN,PHX,Wednesday,06,110
January,0,WN,LAS,Wednesday,06,90
January,0,OO,BOI,Wednesday,06,105
January,0,WN,SNA,Wednesday,07,85
January,0,AA,JFK,Wednesday,07,330
January,0,AA,MIA,Wednesday,07,319
January,0,B6,JFK,Wednesday,07,322
January,0,AS,SEA,Wednesday,07,120
January,0,DL,DTW,Wednesday,07,275
January,0,UA,SEA,Wednesday,07,131
January,0,UA,JFK,Wednesday,07,339
January,0,VX,JFK,Wednesday,07,330
January,0,AA,LAX,Wednesday,07,89
January,0,UA,EWR,Wednesday,07,329
January,0,AA,DFW,Wednesday,07,205
January,0,OO,SBP,Wednesday,07,67
January,0,US,CLT,Wednesday,07,290
January,0,VX,DAL,Wednesday,07,195
January,0,UA,LAX,Wednesday,07,94
January,0,WN,SAN,Wednesday,07,85
January,0,UA,IAD,Wednesday,07,300
January,0,DL,ATL,Wednesday,07,274
January,0,WN,LAX,Wednesday,07,85
January,0,OO,SMF,Wednesday,07,47
January,0,OO,PDX,Wednesday,07,107
January,0,VX,SEA,Wednesday,08,125
January,0,VX,SAN,Wednesday,08,85
January,0,B6,BOS,Wednesday,08,329
January,0,UA,BOS,Wednesday,08,336
January,0,OO,RNO,Wednesday,08,58
January,0,UA,ORD,Wednesday,08,252
January,0,UA,DEN,Wednesday,08,154
January,0,VX,LAX,Wednesday,08,80
January,0,UA,SAN,Wednesday,08,93
January,0,AA,DFW,Wednesday,08,204
January,0,VX,DCA,Wednesday,08,295
January,0,OO,SNA,Wednesday,08,90
January,0,UA,EWR,Wednesday,08,330
January,0,OO,ONT,Wednesday,08,80
January,0,VX,EWR,Wednesday,08,315
January,0,OO,BUR,Wednesday,08,76
January,0,VX,FLL,Wednesday,08,315
January,0,AA,ORD,Wednesday,08,254
January,0,US,PHL,Wednesday,08,317
January,0,DL,MSP,Wednesday,08,222
January,0,OO,EUG,Wednesday,08,93
January,0,DL,JFK,Wednesday,08,325
January,0,OO,SBP,Wednesday,08,67
January,0,OO,SBA,Wednesday,08,85
January,0,UA,LAX,Wednesday,08,90
January,0,UA,IAD,Wednesday,08,299
January,0,OO,SEA,Wednesday,08,125
January,0,OO,PSP,Wednesday,08,91
January,0,OO,SMF,Wednesday,08,47
January,0,WN,ATL,Wednesday,08,270
January,1,UA,IAH,Wednesday,08,230
January,0,OO,ACV,Wednesday,08,85
January,0,UA,PDX,Wednesday,08,109
January,0,AA,JFK,Wednesday,08,331
January,0,HA,HNL,Wednesday,08,330
January,0,OO,DFW,Wednesday,08,211
January,0,UA,OGG,Wednesday,08,335
January,0,OO,SNA,Wednesday,08,90
January,0,OO,SLC,Wednesday,08,113
January,0,UA,AUS,Wednesday,08,205
January,0,UA,JFK,Wednesday,08,337
January,0,US,CLT,Wednesday,08,291
January,0,WN,LAX,Wednesday,09,90
January,0,AS,PDX,Wednesday,09,99
January,0,DL,ATL,Wednesday,09,273
January,0,F9,DEN,Wednesday,09,144
January,0,UA,LIH,Wednesday,09,348
January,0,AA,LAX,Wednesday,09,87
January,0,UA,PHX,Wednesday,09,118
January,0,UA,HNL,Wednesday,09,342
January,0,UA,MCO,Wednesday,09,303
January,0,UA,KOA,Wednesday,09,336
January,0,UA,LAS,Wednesday,09,98
January,0,US,PHX,Wednesday,09,114
January,0,VX,ORD,Wednesday,09,250
January,0,VX,LAS,Wednesday,09,90
January,0,AS,SEA,Wednesday,09,124
January,0,VX,JFK,Wednesday,09,335
January,1,B6,LAS,Wednesday,09,96
January,0,AA,DFW,Wednesday,09,204
January,0,VX,BOS,Wednesday,09,335
January,0,VX,IAD,Wednesday,09,295
January,0,OO,ASE,Wednesday,09,137
January,0,UA,LAX,Wednesday,09,94
January,0,UA,DEN,Wednesday,09,157
January,0,WN,SAN,Wednesday,09,85
January,0,HA,OGG,Wednesday,09,325
January,0,WN,LAS,Wednesday,10,95
January,0,UA,ORD,Wednesday,10,254
January,0,UA,EWR,Wednesday,10,325
January,0,WN,LAX,Wednesday,10,80
January,0,AS,SEA,Wednesday,10,123
January,0,OO,MRY,Wednesday,10,45
January,0,F9,PHX,Wednesday,10,115
January,0,OO,SLC,Wednesday,10,109
January,0,B6,BOS,Wednesday,10,332
January,0,VX,AUS,Wednesday,10,200
January,0,OO,FAT,Wednesday,10,63
January,0,OO,ONT,Wednesday,10,80
January,0,OO,SBA,Wednesday,10,83
January,0,OO,SMF,Wednesday,10,47
January,0,OO,OKC,Wednesday,10,191
January,0,OO,MCI,Wednesday,10,211
January,0,OO,MSP,Wednesday,10,226
January,0,UA,LAS,Wednesday,10,95
January,0,UA,AUS,Wednesday,10,208
January,0,OO,SNA,Wednesday,10,90
January,0,OO,SAT,Wednesday,10,205
January,0,UA,LAX,Wednesday,10,95
January,0,OO,RNO,Wednesday,10,58
January,0,OO,TUS,Wednesday,10,125
January,0,UA,ORD,Wednesday,10,254
January,0,UA,SAN,Wednesday,10,94
January,1,UA,ATL,Wednesday,10,277
January,0,WN,SNA,Wednesday,10,90
January,0,UA,JFK,Wednesday,10,337
January,0,AA,DFW,Wednesday,10,202
January,0,UA,IAH,Wednesday,10,230
January,0,OO,PSP,Wednesday,10,93
January,0,UA,PDX,Wednesday,10,112
January,0,UA,DEN,Wednesday,10,153
January,0,US,PHL,Wednesday,11,317
January,1,UA,EWR,Wednesday,11,329
January,0,OO,BFL,Wednesday,11,77
January,0,VX,LAX,Wednesday,11,80
January,0,WN,MKE,Wednesday,11,245
January,0,US,CLT,Wednesday,11,291
January,0,UA,PHL,Wednesday,11,317
January,0,OO,BOI,Wednesday,11,96
January,0,WN,DEN,Wednesday,11,155
January,0,WN,SAN,Wednesday,11,90
January,0,UA,SEA,Wednesday,11,130
January,0,UA,ORD,Wednesday,11,258
January,0,UA,HNL,Wednesday,11,335
January,0,UA,BOS,Wednesday,11,334
January,0,OO,ABQ,Wednesday,11,139
January,0,OO,SLC,Wednesday,11,113
January,0,DL,DTW,Wednesday,11,277
January,0,VX,DAL,Wednesday,11,195
January,0,VX,SAN,Wednesday,11,95
January,0,DL,JFK,Wednesday,11,329
January,0,WN,LAX,Wednesday,11,90
January,0,OO,ACV,Wednesday,11,85
January,0,WN,PHX,Wednesday,11,115
January,0,OO,DFW,Wednesday,11,211
January,0,US,PHX,Wednesday,11,119
January,0,AA,DFW,Wednesday,11,201
January,0,B6,JFK,Wednesday,12,330
January,0,OO,CEC,Wednesday,12,97
January,0,UA,ORD,Wednesday,12,260
January,0,UA,IAH,Wednesday,12,223
January,0,WN,ATL,Wednesday,12,270
January,0,UA,EWR,Wednesday,12,324
January,0,OO,MFR,Wednesday,12,81
January,0,DL,ATL,Wednesday,12,278
January,0,AA,MIA,Wednesday,12,322
January,0,OO,RDM,Wednesday,12,93
January,0,UA,LAX,Wednesday,12,92
January,0,UA,CLE,Wednesday,12,281
January,0,WN,LAS,Wednesday,12,90
January,0,UA,LAS,Wednesday,12,99
January,0,VX,LAS,Wednesday,12,90
January,0,AA,ORD,Wednesday,12,251
January,0,OO,BUR,Wednesday,12,72
January,0,DL,MSP,Wednesday,12,228
January,0,OO,FAT,Wednesday,12,62
January,0,OO,RDD,Wednesday,12,68
January,0,UA,DEN,Wednesday,12,152
January,0,UA,IAH,Wednesday,12,217
January,0,OO,SBP,Wednesday,12,67
January,0,B6,LAS,Wednesday,12,95
January,0,AA,JFK,Wednesday,12,328
January,0,UA,PHX,Wednesday,12,118
January,0,UA,SAN,Wednesday,12,93
January,0,AA,LAX,Wednesday,12,87
January,0,AS,PDX,Wednesday,12,98
January,0,OO,SLC,Wednesday,12,109
January,0,VX,SEA,Wednesday,13,120
January,0,WN,LAX,Wednesday,13,85
January,0,AS,SEA,Wednesday,13,124
January,0,OO,MTJ,Wednesday,13,129
January,0,OO,JAC,Wednesday,13,127
January,0,UA,ORD,Wednesday,13,254
January,0,UA,IAD,Wednesday,13,299
January,0,UA,MCO,Wednesday,13,305
January,0,OO,ONT,Wednesday,13,80
January,0,UA,DFW,Wednesday,13,215
